bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publisher,language_code_encoded,book_age_days,author_encoded,rating_category
7850,The Girl in the Flammable Skirt,Aimee Bender,3.88,0385492162,9780385492164,eng,192,6591,Anchor,5,9645.0,56,High
7855,Planet of Slums,Mike  Davis,3.92,1844670228,9781844670222,eng,228,1727,Verso,5,7257.0,4396,High
7859,Late Victorian Holocausts: El Niño Famines and the Making of the Third World,Mike  Davis,4.11,1859843824,9781859843826,eng,474,1021,Verso,5,8610.0,4396,High
7861,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón/Mike  Davis,4.08,1931859353,9781931859356,eng,240,237,Haymarket Books,5,7226.0,3397,High
7865,Days Between Stations,Steve Erickson,4.0,0743265696,9780743265690,eng,256,709,Simon & Schuster,5,7642.0,5796,High
7869,The Bourne Identity (Jason Bourne  #1),Robert Ludlum,4.02,0752864327,9780752864327,eng,566,368195,Orion,5,7599.0,5282,High
7881,Little Plum,Rumer Godden/Jean Primrose,4.22,0140307370,9780140307375,eng,144,11,Puffin Books,5,14044.0,5417,High
7890,Betsy's Wedding (Betsy-Tacy  #10),Maud Hart Lovelace/Vera Neville,4.31,0064405443,9780064405447,en-US,260,4169,HarperTrophy,4,10879.0,4218,High
7891,Betsy and the Great World (Betsy-Tacy  #9),Maud Hart Lovelace/Vera Neville,4.14,0064405451,9780064405454,eng,321,4747,HarperTrophy,5,10879.0,4218,High
7894,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),Maud Hart Lovelace/Lois Lenski,4.18,0064400999,9780064400992,en-US,192,7809,HarperCollins,4,9413.0,4216,High
7895,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series,Julie A. Schrader,4.29,0971316821,9780971316829,eng,325,58,Minnesota Heritage Publishing,5,8413.0,3363,High
7896,Early Candlelight,Maud Hart Lovelace/Rhoda R. Gilman,3.69,0873512693,9780873512695,eng,342,184,Minnesota Historical Society Press,5,12203.0,4217,High
7898,Betsy and Joe (Betsy-Tacy  #8),Maud Hart Lovelace/Vera Neville,4.31,006440546X,9780064405461,eng,336,4586,HarperTrophy,5,11245.0,4218,High
7901,Betsy Was a Junior (Betsy-Tacy  #7),Maud Hart Lovelace/Vera Neville,4.17,0064405478,9780064405478,en-US,320,4839,HarperTrophy,4,11245.0,4218,High
7905,Betsy and Tacy Go Downtown (Betsy-Tacy  #4),Maud Hart Lovelace/Lois Lenski,4.21,0690134495,9780690134490,eng,180,70,Thomas Y. Crowell Company,5,30327.0,4216,High
7906,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace/Vera Neville,4.23,0064408582,9780064408585,eng,304,2722,HarperTrophy,5,9143.0,4218,High
7909,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace/Lois Lenski,4.07,0064400964,9780064400961,en-US,144,20976,HarperCollins,4,6726.0,4216,High
7911,Five Little Peppers and How They Grew (Five Little Peppers  #1),Margaret Sidney,4.03,1416916172,9781416916178,eng,352,22023,Aladdin,5,7165.0,3966,High
7914,Five Little Peppers at School,Margaret Sidney/Barbara Cooney,3.92,044040035X,9780440400356,eng,320,243,Yearling,5,13891.0,3967,High
7924,All-of-a-Kind Family Uptown (All-of-a-Kind-Family  #4),Sydney Taylor,4.28,0929093097,9780929093093,eng,160,5702,Taylor Productions Ltd,5,9052.0,5888,High
7926,All-of-a-Kind Family (All-of-a-Kind-Family  #1),Sydney Taylor,4.22,0385732953,9780385732956,eng,188,21620,Delacorte Press,5,7447.0,5888,High
7938,Winter Cottage,Carol Ryrie Brink,4.15,0020419708,9780020419709,eng,178,182,Atheneum,5,18853.0,786,High
7946,Eddie's Valuable Property,Carolyn Haywood,4.09,0688320147,9780688320140,eng,192,43,William Morrow & Company,5,18580.0,797,High
7955,Empire (Empire  #1),Orson Scott Card,3.43,0765316110,9780765316110,en-US,352,8577,Tor Books,4,6985.0,4664,High
7956,Treason,Orson Scott Card,3.9,0765309041,9780765309044,eng,288,6234,Orb Books,5,7293.0,4664,High
7957,First Meetings in Ender's Universe (Ender's Saga  #0.5),Orson Scott Card,3.84,0765347989,9780765347985,eng,212,10475,Tor,5,7803.0,4664,High
7958,Sarah (Women of Genesis  #1),Orson Scott Card,3.88,0765341174,9780765341174,eng,341,9828,Forge,5,8883.0,4664,High
7959,Rachel & Leah (Women of Genesis  #3),Orson Scott Card,3.85,0765341298,9780765341297,en-GB,368,5618,Forge Books,3,7349.0,4664,High
7960,How to Write Science Fiction and Fantasy,Orson Scott Card,3.9,0898794161,9780898794168,eng,140,475,F & W Publications Inc.,5,12965.0,4664,High
7961,Saints,Orson Scott Card,3.54,0312876068,9780312876067,eng,608,2436,Forge Books,5,9070.0,4664,High
7965,Homebody,Orson Scott Card,3.39,0061093998,9780061093999,eng,430,2707,HarperTorch,5,9849.0,4664,Medium
7966,Rebekah (Women of Genesis  #2),Orson Scott Card,3.84,076534128X,9780765341280,eng,416,7487,Forge,5,5039.0,4664,High
7967,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.07,0812550757,9780812550757,eng,382,190379,Tor Books,5,11473.0,4664,High
7968,Red Prophet (Tales of Alvin Maker  #2),Orson Scott Card,3.79,0812524268,9780812524260,en-US,311,18228,Tor Fantasy,4,12234.0,4664,High
7971,The Call of Earth (Homecoming  #2),Orson Scott Card,3.58,0812532619,9780812532616,eng,352,10268,Tor Books,5,11685.0,4664,High
7972,Shadow of the Hegemon (Shadow  #2),Orson Scott Card/David Birney/Scott Brick/Gabrielle de Cuir/Scott Sowers,3.95,1593974809,9781593974800,eng,13,109,Macmillan Audio,5,7069.0,4665,High
7973,Enchantment,Orson Scott Card,3.9,0345482409,9780345482402,eng,422,23534,Del Rey,5,7531.0,4664,High
7974,Voyage of Slaves (Flying Dutchman  #3),Brian Jacques/David Elliot,4.13,0399245499,9780399245497,en-US,356,2288,Philomel Books,4,7060.0,691,High
7975,High Rhulain (Redwall  #18),Brian Jacques/David Elliot,4.12,0399242082,9780399242083,eng,341,134,Philomel Books,5,7417.0,691,High
7983,Salamandastron (Redwall  #5),Brian Jacques/Gary Chalk,4.07,0142501522,9780142501528,en-US,400,26237,Firebird,4,8155.0,692,High
7987,The Legend of Luke (Redwall  #12),Brian Jacques,4.0,0142501093,9780142501092,eng,374,14205,Firebird,5,7529.0,688,High
7996,Redwall (Redwall  #1),Brian Jacques,4.12,1862301387,9781862301382,eng,352,88167,Red Fox,5,7070.0,688,High
7997,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques/Ian Schoenherr,3.98,0142501182,9780142501184,eng,356,8025,Firebird,5,8323.0,693,High
7998,Outcast of Redwall (Redwall  #8),Brian Jacques,3.92,0142401420,9780142401422,en-US,368,17597,Firebird,4,7903.0,688,High
8001,Triss (Redwall  #15),Brian Jacques/Allan Curless,3.99,0142402486,9780142402481,eng,389,10830,Firebird,5,7795.0,689,High
8004,A Redwall Winter's Tale,Brian Jacques/Christopher Denise,4.13,0142401986,9780142401989,en-US,72,2353,Puffin,4,7753.0,690,High
8012,Mr. Impossible,Roger Hargreaves,3.95,084317420X,9780843174205,eng,32,614,Price Stern Sloan,5,10003.0,5350,High
8013,Mr. Christmas,Roger Hargreaves/Adam Hargreaves,3.65,0843121106,9780843121100,eng,40,202,Price Stern Sloan,5,7060.0,5351,High
8014,Mr. Bump,Roger Hargreaves,4.03,0843178388,9780843178388,eng,32,1701,Price Stern Sloan,5,10157.0,5350,High
8019,Little Miss Birthday,Roger Hargreaves/Adam Hargreaves,4.02,0843121319,9780843121315,eng,32,207,Price Stern Sloan,5,6941.0,5351,High
8021,Little Miss Lucky,Roger Hargreaves,3.82,0843175044,9780843175042,eng,32,291,Price Stern Sloan,5,9548.0,5350,High
8023,Mr. Happy,Roger Hargreaves,3.98,1405211997,9781405211994,eng,36,1,Egmont Children's Books,5,7927.0,5350,High
8032,Mr. Jelly and the Pirates,Roger Hargreaves/Adam Hargreaves,3.82,084312492X,9780843124927,eng,32,87,Price Stern Sloan,5,6822.0,5351,High
8044,Grandma Baa (Easy Peasy People),Roger Hargreaves/Gray Jolliffe,4.12,0679801243,9780679801245,eng,32,6,Random House for Young Readers,5,13239.0,5352,High
8048,Bill Buzz,Roger Hargreaves/Gray Jolliffe,4.67,0679801154,9780679801153,eng,32,2,Random House for Young Readers,5,13239.0,5352,High
8051,Gary Grizzle,Roger Hargreaves/Gray Jolliffe,4.33,0679801251,9780679801252,eng,32,3,Random House for Young Readers,5,13239.0,5352,High
8053,Charlie Oink,Roger Hargreaves/Gray Jolliffe,4.33,067980126X,9780679801269,eng,32,3,Random House  for Young Readers,5,13239.0,5352,High
8060,Madame Je-Sais-Tout,Roger Hargreaves,3.77,2010189140,9782010189142,fre,36,1,Hachette,7,10453.0,5350,High
8062,The Poppy Seed Cakes,Margery Clark/Maud Petersham/Miska Petersham,4.37,0385074573,9780385074575,eng,158,57,Doubleday Books,5,22383.0,3984,High
8073,Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs  #1),Judi Barrett/Ron Barrett,4.16,0689707495,9780689707490,eng,32,124141,Atheneum Books for Young Readers,5,15992.0,3327,High
8074,The Wind Thief,Judi Barrett/Diane Dawson Hearn,3.8,0689305648,9780689305641,eng,32,4,Atheneum Books,5,17908.0,3326,High
8084,Beauty,Robin McKinley,4.05,0060753102,9780060753108,eng,325,3258,HarperCollins,5,7475.0,5329,High
8086,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,4.39,0142302333,9780142302330,eng,1008,527,Puffin,5,8519.0,5329,High
8087,Deerskin,Robin McKinley,3.89,0441012396,9780441012398,en-US,384,17485,Ace Books,4,7561.0,5329,High
8088,Sunshine,Robin McKinley,3.85,0515138819,9780515138818,eng,405,31047,Jove,5,7713.0,5329,High
8089,Rose Daughter,Robin McKinley,3.77,0441005837,9780441005833,eng,304,17168,Ace,5,9904.0,5329,High
8091,The Door in the Hedge,Robin McKinley,3.68,0698119606,9780698119604,eng,224,7941,Firebird,5,8127.0,5329,High
8093,The Stone Fey,Robin McKinley/John Clapp,3.36,0152000178,9780152000172,eng,64,1036,HMH Books for Young Readers,5,9995.0,5331,Medium
8127,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,4.25,0451528824,9780451528827,eng,320,625759,Signet Book,5,8287.0,3607,High
8134,Anne of Green Gables,L.M. Montgomery/Barbara Caruso,4.25,1419326961,9781419326967,en-US,9,69,Recorded Books  Inc.,4,7681.0,3608,High
8137,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,3.84,0553560689,9780553560688,eng,403,3106,Bantam Books,5,12033.0,3607,High
8141,Anne of Avonlea,L.M. Montgomery/Clare Sieffert,4.23,0448400634,9780448400631,eng,315,85,Grosset & Dunlap,5,12856.0,3609,High
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,4.3,0679729976,9780679729976,eng,685,5889,Vintage,5,10626.0,6234,High
8147,The Gift,Vladimir Nabokov/Michael Scammell/Dmitri Nabokov,4.0,0141185872,9780141185873,eng,406,2334,Penguin Books,5,9048.0,6245,High
8148,Lectures on Literature,Vladimir Nabokov/Fredson Bowers/John Updike,4.34,0156027755,9780156027755,eng,385,1606,Mariner Books,5,8428.0,6240,High
8149,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory,Vladimir Nabokov/Brian Boyd,4.36,1883011183,9781883011185,eng,734,119,Library of America,5,10695.0,6236,High
8150,The American Years,Brian Boyd,4.33,0691024715,9780691024714,eng,800,256,Princeton University Press,5,12034.0,677,High
8151,Laughter in the Dark,Vladimir Nabokov,3.97,0811216748,9780811216746,eng,292,8717,New Directions,5,7057.0,6234,High
8153,The Luzhin Defense,Vladimir Nabokov/Michael Scammell,3.95,0679727221,9780679727224,eng,256,7305,Vintage,5,12938.0,6244,High
8155,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,4.18,031235326X,9780312353261,eng,928,34366,Griffin,5,7347.0,528,High
8162,The Ravenscar Dynasty (Ravenscar  #1),Barbara Taylor Bradford,3.63,0312354606,9780312354602,en-US,484,1287,St. Martin's Press,4,6957.0,528,High
8174,Dark Birthright,Jeanne Treat/Jane Starr Weils,3.63,097216748X,9780972167482,eng,429,132,Treat Enterprises,5,7043.0,2913,High
8178,Birthright (Diablo: The Sin War  #1),Richard A. Knaak,3.74,0743471229,9780743471220,eng,326,1246,Pocket Star,5,7043.0,5087,High
8196,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,William   Anderson/Laura Ingalls Wilder,4.3,0060278420,9780060278427,eng,80,746,HarperCollins,5,9953.0,6358,High
8197,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1),Laura Ingalls Wilder/Stephen W. Hines,3.99,1400307848,9781400307845,eng,113,108,Tommy Nelson,5,7187.0,3651,High
8199,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),Laura Ingalls Wilder/Stephen W. Hines,3.92,1400307856,9781400307852,eng,116,94,Tommy Nelson,5,7187.0,3651,High
8200,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,Laura Ingalls Wilder,4.13,0060724919,9780060724917,eng,352,686,HarperCollins,5,7279.0,3641,High
8202,Laura Ingalls Wilder: A Biography,William   Anderson,4.2,0060885521,9780060885526,eng,256,4144,HarperCollins,5,6950.0,6356,High
8203,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11),Laura Ingalls Wilder/Roger Lea MacBride/Margot Patterson Doss,3.84,0064400816,9780064400817,eng,124,3926,Harper & Row,5,17981.0,3650,High
8204,The Laura Ingalls Wilder Country Cookbook,Laura Ingalls Wilder/William   Anderson,4.09,0064461963,9780064461962,eng,160,234,HarperCollins Publishers,5,10330.0,3652,High
8205,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder/Stephen W. Hines,3.98,1400307864,9781400307869,eng,128,41,Thomas Nelson,5,7189.0,3651,High
8206,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke/Peter Gandy,3.96,140008279X,9781400082797,en-US,276,346,Harmony,4,7139.0,6061,High
8213,The Erotic Phenomenon,Jean-Luc Marion/Stephen E. Lewis,4.03,0226505367,9780226505367,eng,248,75,University of Chicago Press,5,6998.0,2903,High
8214,The Phenomenon of Life: Toward a Philosophical Biology,Hans Jonas/Lawrence Vogel/Eleonore Jonas,4.24,0810117495,9780810117495,eng,304,92,Northwestern University Press,5,9084.0,2266,High
8218,Down to the Bonny Glen (Little House: The Martha Years  #3),Melissa Wiley/Renée Graef,4.15,0064407144,9780064407144,eng,321,1480,HarperTrophy,5,9015.0,4257,High
8221,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,4.12,0380016362,9780380016365,en-GB,241,5628,Avon,3,17788.0,1419,High
8227,Winter Days in the Big Woods,Laura Ingalls Wilder/Renée Graef,4.28,0064433730,9780064433730,eng,32,1538,HarperCollins,5,11077.0,3646,High
8228,The First Four Years (Little House  #9),Laura Ingalls Wilder/Cherry Jones,3.89,0060565098,9780060565091,eng,3,91,HarperFestival,5,7153.0,3642,High
8230,Winter on the Farm,Laura Ingalls Wilder/Renée Graef/Jody Wheeler,4.15,006440692X,9780064406925,eng,32,424,Winter on the Farm (My First Little House),5,10355.0,3648,High
8233,Summertime in the Big Woods,Laura Ingalls Wilder/Renée Graef,4.18,0064434974,9780064434973,eng,40,867,HarperCollins,5,9476.0,3646,High
8244,Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years,Cynthia Rylant/Jim LaMarche,4.05,0064409902,9780064409902,eng,176,4799,Harper Trophy,5,7895.0,1063,High
8246,Laura Ingalls Wilder's Fairy Poems,Laura Ingalls Wilder/Richard  Hull,3.99,0385325339,9780385325332,eng,39,143,Doubleday Books for Young Readers,5,9953.0,3649,High
8247,Constructing the Little House: Gender  Culture  and Laura Ingalls Wilder,Ann Romines,3.7,1558491228,9781558491229,eng,304,35,University of Massachusetts Press,5,10279.0,285,High
8249,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Cherry Jones/Paul Woodiel,4.19,006056508X,9780060565084,eng,7,105,HarperFestival,5,7230.0,3643,High
8252,Farmer Boy (Little House  #2),Laura Ingalls Wilder/Garth Williams,4.07,0060885386,9780060885380,eng,357,45778,HarperTrophy,5,6951.0,3645,High
8253,Little Town on the Prairie  (Little House  #7),Laura Ingalls Wilder/Garth Williams,4.19,0060885432,9780060885434,eng,374,71853,HarperTrophy,5,6951.0,3645,High
8254,Christmas Stories (Little House Chapter Books: Laura  #10),Laura Ingalls Wilder/Renée Graef/Heather Henson,4.21,0064420817,9780064420815,eng,80,66,HarperCollins,5,9595.0,3647,High
8255,My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's,Carolyn Strom Collins/Christina Wyss Eriksson/Mary Collier,4.03,0064462048,9780064462044,eng,64,59,HarperCollins,5,10159.0,805,High
8256,Christmas in the Big Woods,Laura Ingalls Wilder/Renée Graef,4.2,0064434877,9780064434874,eng,32,2142,HarperCollins,5,10341.0,3646,High
8282,The Long Winter (Little House  #6),Laura Ingalls Wilder/Garth Williams,4.14,0060885424,9780060885427,eng,422,67427,HarperTrophy,5,6951.0,3645,High
8285,A Little House Birthday,Laura Ingalls Wilder/Doris Ettlinger,4.14,006443494X,9780064434942,eng,40,453,HarperCollins,5,9991.0,3644,High
8290,The Deer in the Wood,Laura Ingalls Wilder/Renée Graef,4.17,0064434982,9780064434980,eng,32,324,HarperCollins,5,9858.0,3646,High
8296,The First Four Years  (Little House  #9),Laura Ingalls Wilder/Garth Williams,3.89,0060885459,9780060885458,eng,126,28259,HarperTrophy,5,6950.0,3645,High
8298,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,Barbara M. Walker/Garth Williams,4.15,0064460908,9780064460903,eng,256,3375,HarperCollins,5,13276.0,523,High
8322,Little House on the Prairie (Little House  #3),Laura Ingalls Wilder/Garth Williams,4.19,0060885394,9780060885397,eng,309,635,HarperTrophy,5,6951.0,3645,High
8335,Let the Hurricane Roar,Rose Wilder Lane,3.96,0064401588,9780064401586,en-US,118,192,HarperTrophy,4,14713.0,5392,High
8337,Little House in the Big Woods (Little House  #1),Laura Ingalls Wilder/Garth Williams,4.18,0060885378,9780060885373,eng,198,201840,HarperTrophy,5,6951.0,3645,High
8359,Flowers (Eyewitness Explorers),David Burnie,3.85,0789422131,9780789422132,eng,64,8,Dorling Kindersley Children,5,10346.0,1222,High
8362,Animal: The Definitive Visual Guide to the World's Wildlife,David Burnie/Don E. Wilson,4.51,0756616344,9780756616342,eng,624,570,DK,5,7420.0,1223,High
8370,The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg/Walt Disney Company,4.32,0786864028,9780786864027,eng,192,34,Disney Enterprises,5,10118.0,4261,High
8373,El Reino Animal,Sergio Ramírez,3.69,9707705736,9789707705739,spa,256,16,Alfaguara,21,7135.0,5554,High
8417,Tree (Eyewitness Books),David Burnie/Peter K. Chadwick,4.02,0789458209,9780789458209,eng,64,5,DK Children,5,9343.0,1224,High
8428,Insects & Spiders,David Burnie,4.5,0783548818,9780783548814,eng,64,4,Time Life Medical,5,9730.0,1222,High
8486,The Prophet of Yonwood,Jeanne DuPrau,3.27,0375875263,9780375875267,eng,289,621,Random House Books for Young Readers,5,7226.0,2911,Medium
8489,Muhammad: A Prophet for Our Time,Karen Armstrong,4.08,0060598972,9780060598976,eng,256,1896,Eminent Lives,5,7027.0,3418,High
8492,Prophet,Frank E. Peretti,3.94,1581345267,9781581345261,en-US,416,12789,Crossway Books,4,7977.0,1857,High
8494,Access the Power of Your Higher Self: Your Source of Inner Guidance and Spiritual Transformation (Pocket Guides to Practical Spirituality),Elizabeth Clare Prophet,4.21,0922729360,9780922729364,en-GB,100,55,Summit University Press,3,3035.0,1627,High
8495,Hailstones and Halibut Bones,Mary O'Neill/John Wallner,4.31,0385410786,9780385410786,en-US,64,125,Doubleday Books for Young Readers,4,13070.0,4176,High
8499,The Second Sex,Simone de Beauvoir/H.M. Parshley/Margaret Crosland,4.12,1857151372,9781857151374,eng,848,47,Everyman's Library,5,11988.0,5623,High
8500,The Second Sex,Simone de Beauvoir/H.M. Parshley,4.12,009974421X,9780099744214,eng,880,333,Vintage Classics,5,10385.0,5622,High
8501,The Church and the Second Sex,Mary Daly,3.84,0807011010,9780807011010,eng,231,129,Beacon Press,5,14619.0,4155,High
8506,Thomas Jefferson (Oxford Portraits),R.B. Bernstein,4.01,0195181301,9780195181302,eng,253,4245,Oxford University Press  USA,5,7424.0,4990,High
8508,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,Thomas Jefferson,3.82,1557091846,9781557091840,eng,103,1038,Applewood Books,5,7104.0,6031,High
8510,Who Was Thomas Jefferson?,Dennis Brindell Fradin/Nancy Harrison/John   O'Brien,4.07,0448431459,9780448431451,eng,103,692,Penguin Workshop,5,8204.0,1355,High
8515,The Man Who Listens to Horses,Monty Roberts/Lucy Grealy/Lawrence Scanlan,4.12,034542705X,9780345427052,en-US,352,9963,Ballantine Books,4,9907.0,4451,High
8520,Under Orders (Sid Halley  #4),Dick Francis,3.87,0399154000,9780399154003,eng,308,4119,Putnam Publishing Group,5,7043.0,1384,High
8522,For Kicks,Dick Francis,4.0,0425194981,9780425194980,eng,292,3062,G.P. Putnam's Sons,5,8014.0,1384,High
8523,Forfeit,Dick Francis,3.94,0425201910,9780425201916,eng,256,2538,G.P. Putnam's Sons,5,7587.0,1384,High
8525,Dead Cert,Dick Francis,3.97,0425194973,9780425194973,eng,277,4964,G.P. Putnam's Sons,5,8042.0,1384,High
8528,Rat Race,Dick Francis,3.98,0425210766,9780425210765,eng,304,2400,G.P. Putnam's Sons,5,7131.0,1384,High
8529,Reflex,Dick Francis,4.07,0425206955,9780425206959,eng,304,4675,G.P. Putnam's Sons,5,7405.0,1384,High
8532,Decider,Dick Francis,3.99,042519938X,9780425199381,eng,341,3461,G.P. Putnam's Sons,5,7706.0,1384,High
8533,Slay Ride,Dick Francis,3.82,0425196739,9780425196731,en-US,288,2215,G.P. Putnam's Sons,4,7951.0,1384,High
8536,Bonecrack,Dick Francis,4.0,0425208850,9780425208854,eng,304,2910,G.P. Putnam's Sons,5,7160.0,1384,High
8537,Nerve,Dick Francis,4.04,0515123463,9780515123463,eng,320,3581,Jove,5,9995.0,1384,High
8538,Break In (Kit Fielding  #1),Dick Francis,4.05,0425199932,9780425199930,eng,320,3758,G.P. Putnam's Sons,5,7678.0,1384,High
8540,Blood Sport,Dick Francis,3.89,0425199169,9780425199169,eng,288,4600,G.P. Putnam's Sons,5,7741.0,1384,High
8541,Straight,Dick Francis,4.05,042520846X,9780425208465,eng,320,3513,G.P. Putnam's Sons,5,7279.0,1384,High
8542,10 lb Penalty,Dick Francis,3.9,042519745X,9780425197455,eng,320,3490,G.P. Putnam's Sons,5,7832.0,1384,High
8544,Trial Run,Dick Francis,3.83,0425199835,9780425199831,eng,272,2004,G.P. Putnam's Sons,5,7797.0,1384,High
8545,Wild Horses,Dick Francis,3.91,0425196747,9780425196748,eng,352,2935,G.P. Putnam's Sons,5,7923.0,1384,High
8546,Field of Thirteen,Dick Francis,3.73,042519499X,9780425194997,eng,304,2053,G.P. Putnam's Sons,5,7986.0,1384,High
8548,Driving Force,Dick Francis,3.96,0449221393,9780449221396,eng,384,2635,Fawcett Books,5,11702.0,1384,High
8551,Flying Finish,Dick Francis,3.97,0515125601,9780515125603,eng,276,2587,Jove,5,9661.0,1384,High
8552,Bolt (Kit Fielding  #2),Dick Francis,4.04,0425202887,9780425202883,eng,288,5043,G.P. Putnam's Sons,5,7559.0,1384,High
8557,Come to Grief (Sid Halley  #3),Dick Francis,4.01,0425207188,9780425207185,eng,384,3786,G.P. Putnam's Sons,5,7342.0,1384,High
8559,Enquiry,Dick Francis,3.96,0425197050,9780425197059,en-US,272,96,G.P. Putnam's Sons,4,7860.0,1384,High
8568,Odds Against (Sid Halley  #1),Dick Francis,4.06,0425198006,9780425198001,eng,288,3749,G.P. Putnam's Sons,5,7650.0,1384,High
8572,Banker,Dick Francis,4.06,0718132386,9780718132385,eng,288,3092,Michael Joseph,5,9232.0,1384,High
8574,Whip Hand (Sid Halley  #2),Dick Francis,4.1,0425203549,9780425203545,eng,304,5108,G.P. Putnam's Sons,5,7524.0,1384,High
8581,A Jockey's Life: The Biography of Lester Piggott,Dick Francis,3.59,0449213307,9780449213308,eng,468,82,Fawcett,5,14064.0,1384,High
8582,The Dick Francis Treasury of Great Racing Stories,Dick Francis/John Welcome,3.79,0449220494,9780449220498,eng,221,64,Fawcett,5,12349.0,1385,High
8583,Come to Grief / Decider / Wild Horses,Dick Francis,4.09,0399143068,9780399143069,eng,707,32,Putnam Adult,5,10290.0,1384,High
8586,Odds Against,Dick Francis,4.06,0515125512,9780515125511,eng,277,56,Jove,5,9417.0,1384,High
8598,Eats  Shoots & Leaves: Why  Commas Really Do Make a Difference!,Lynne Truss/Bonnie Timmons,4.15,0399244913,9780399244919,eng,32,1371,G.P. Putnam's Sons Books for Young Readers,5,7111.0,3889,High
8601,Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,Lynne Truss,3.33,1861979339,9781861979339,eng,214,204,Profile Books,5,7385.0,3888,Medium
8614,The Spice and Herb Bible,Ian Hemphill/Kate Hemphill,4.25,0778801462,9780778801467,eng,606,155,Robert Rose,5,7060.0,2498,High
8627,Master and Commander (Aubrey/Maturin   #1),Patrick O'Brian,4.1,0393325172,9780393325171,en-US,459,541,W. W. Norton  Company,4,8123.0,4756,High
8628,The Making of Master and Commander: The Far Side of the World,Tom McGregor,3.97,0393325539,9780393325539,eng,168,96,W. W. Norton  Company,5,8123.0,6097,High
8630,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,4.32,0786177837,9780786177837,eng,10,3659,Blackstone Audiobooks,5,7408.0,4758,High
8632,Her Master and Commander (Just Ask Reeves  #1),Karen Hawkins,3.8,0060584084,9780060584085,eng,372,799,Avon,5,7258.0,3424,High
8643,Strange Sounds: Music  Technology & Culture,Timothy D. Taylor,3.77,0415936845,9780415936842,eng,278,26,Routledge,5,8856.0,6070,High
8645,Stanley Park,Timothy  Taylor,3.57,1582432902,9781582432908,eng,436,1818,Counterpoint LLC,5,8145.0,6068,High
8646,Crow Lake,Mary Lawson,3.88,0385337639,9780385337632,eng,324,14109,Dial Press Trade Paperback,5,8400.0,4172,High
8648,Xenocide (Ender's Saga  #3),Orson Scott Card/Piotr W. Cholewa,3.79,0312861877,9780312861872,eng,592,119937,Tor Books,5,10773.0,4669,High
8656,The Life of Sir Arthur Conan Doyle,John Dickson Carr/Daniel Stashower,4.01,0786712341,9780786712342,eng,320,148,Da Capo Press,5,8098.0,3101,High
8660,The Lost World (TV Tie-in),Arthur Conan Doyle/Philip Gooden,3.92,0142002720,9780142002728,eng,224,18,Penguin Books,5,8532.0,440,High
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle/Javier Gomez Rea,4.33,8497643658,9788497643658,eng,192,116,Edimat Libros,5,7591.0,433,High
8675,Wild Ducks Flying Backward,Tom Robbins,3.55,0553383531,9780553383539,eng,272,5768,Bantam,5,7076.0,6101,High
8676,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,4.23,0684845776,9780684845777,eng,448,25135,Free Press,5,10248.0,358,High
