bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publisher,language_code_encoded,book_age_days,author_encoded,rating_category
100190,Fake Book Title 190,Eliot Ness/Oscar Fraley,2.95,6493800024,3379871324829,en-CA,294,228684,Nimble Books,2,14685.0,27,Medium
100191,Fake Book Title 191,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,4.9,7597996327,1117272613143,ita,255,147645,Wings Books,12,11656.3,88,High
100192,Fake Book Title 192,J.K. Rowling/Mary GrandPré,2.87,5033992825,7961922185256,tur,271,248759,Ivy Books,23,4425.9,46,Medium
100193,Fake Book Title 193,John McPhee,3.54,9462806178,7685632817736,en-CA,946,281746,Teacher Created Resources,2,10270.0,54,High
100194,Fake Book Title 194,Eliot Ness/Oscar Fraley,2.71,2140169349,8745241405581,en-CA,140,141930,Ace Books,2,6494.8,27,Medium
100195,Fake Book Title 195,Charles Willeford/Elmore Leonard,4.99,7161404428,8573465023972,eng,162,235469,Farrar Straus Giroux,5,8758.3,9,High
100196,Fake Book Title 196,W. Frederick Zimmerman,3.76,6642201119,6283394424243,en-US,122,154742,William Morrow,4,13033.9,97,High
100197,Fake Book Title 197,Tara MacCarthy,3.99,3196545325,9427588485323,por,459,263081,Putnam,19,14997.3,93,High
100198,Fake Book Title 198,Charles Todd,2.67,3476426797,4123790631111,eng,174,293996,Rowman & Littlefield Publishers,5,4924.7,7,Medium
100199,Fake Book Title 199,John McPhee,4.37,2094024844,8009234476251,ger,659,85074,Wings Books,8,8323.6,54,High
100200,Fake Book Title 200,Chris   Smith/Christopher  Lee/Richard Taylor,3.02,8339176912,6617682899023,rus,771,245859,Turtleback Books,20,5650.0,12,Medium
100201,Fake Book Title 201,Eliot Ness/Oscar Fraley,4.75,9597198563,6730527577294,ale,924,118689,Cliffs Notes,0,4265.1,27,High
100202,Fake Book Title 202,Brian Herbert,3.01,3880327491,5932237601033,enm,217,81988,Grove Press,6,15746.8,5,Medium
100203,Fake Book Title 203,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,2.98,6859286614,7422663751059,wel,711,217863,Ace,24,18218.2,88,Medium
100204,Fake Book Title 204,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,2.59,4642197907,4515704967647,jpn,479,252150,Farrar  Straus and Giroux,13,7634.5,67,Medium
100205,Fake Book Title 205,Adam Ginsberg,3.68,7049001493,4163439388958,nor,778,288243,Atria Books,18,15116.4,0,High
100206,Fake Book Title 206,Satyajit Das,3.91,1546696950,1474809060450,en-US,389,84576,The New Press,4,17977.5,92,High
100207,Fake Book Title 207,Tom Wolfe,2.66,9333798503,4688124353280,enm,539,46270,EMC/Paradigm Publishing,6,16978.6,94,Medium
100208,Fake Book Title 208,Anthony Thorlby,4.44,4877520294,2218451449645,swe,767,75327,French & European,22,3954.5,2,High
100209,Fake Book Title 209,Johanna Spyri/Beverly Cleary/Angelo  Rinaldi,3.63,6587537178,3450275849710,enm,106,122382,ASCD,6,19141.8,50,High
100210,Fake Book Title 210,Robert Louis Stevenson/Scott McKowen,3.81,5296710795,6328479604630,ita,295,234281,Barnes & Noble,12,7761.0,89,High
100211,Fake Book Title 211,Marguerite Duras/Barbara Bray,3.6,2232285036,5442035657063,lat,520,22981,Del Rey,14,7026.0,73,High
100212,Fake Book Title 212,Leo Tolstoy/David Magarshack/Priscilla Meyer,3.5,8106906538,3712953299698,ita,667,89166,Ace Books,12,1590.8,65,High
100213,Fake Book Title 213,Eliot Ness/Oscar Fraley,3.9,7292076361,8446250240872,nor,932,251721,Putnam,18,9911.0,27,High
100214,Fake Book Title 214,Gloria Goldreich,2.89,5659161352,7634818563928,tur,292,51963,Shambhala,23,2505.5,34,Medium
100215,Fake Book Title 215,Leo Tolstoy/David Magarshack/Priscilla Meyer,2.95,2439622619,8898762535169,nl,658,250266,EMC/Paradigm Publishing,17,5245.1,65,Medium
100216,Fake Book Title 216,Gary Paulsen,4.65,4226113732,8360249845003,msa,247,94826,Random House Books for Young Readers,15,6588.2,31,High
100217,Fake Book Title 217,Gary Russell,4.87,8184602688,1646580032778,en-GB,886,26041,Crown,3,16246.3,32,High
100218,Fake Book Title 218,J.K. Rowling,3.43,1855256552,2920215375951,ara,768,185967,Penguin Books,1,17555.2,45,High
100219,Fake Book Title 219,W. Frederick Zimmerman,3.18,1104906255,5366989405230,eng,301,104142,Gramercy Books,5,6303.9,97,Medium
100220,Fake Book Title 220,Leo Tolstoy/Louise Maude/Aylmer Maude,4.11,5607762160,3926397479853,nor,543,229627,French & European,18,17225.5,66,High
100221,Fake Book Title 221,Quentin Blake,3.52,8285786023,6835798335891,en-GB,518,186434,Shambhala,3,17196.7,83,High
100222,Fake Book Title 222,Anthony Thorlby,2.56,7418301077,2861569631656,enm,526,237163,Crown,6,15378.9,2,Medium
100223,Fake Book Title 223,J.K. Rowling,2.89,2047905204,2730917122644,nl,578,95606,Dramatists Play Service,17,3245.4,45,Medium
100224,Fake Book Title 224,J.K. Rowling,4.29,2825989011,4905236544925,enm,574,157039,The New Press,6,13919.5,45,High
100225,Fake Book Title 225,Kahlil Gibran/John Walbridge/Robin Waterfield,4.15,7519578899,4889416020127,gla,225,128517,Teacher Created Resources,9,18920.5,58,High
100226,Fake Book Title 226,Marianne Sturman/Leo Tolstoy,2.57,9805620900,7581804501791,nor,494,218850,Sovereign World,18,13766.7,75,Medium
100227,Fake Book Title 227,Marguerite Duras,3.05,4643576871,9144937901670,jpn,916,126205,Greenwillow Books,13,6876.3,72,Medium
100228,Fake Book Title 228,Robert Louis Stevenson/Scott McKowen,3.08,2960488639,3652144305808,eng,980,290424,William Morrow,5,10193.9,89,Medium
100229,Fake Book Title 229,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,4.18,8737025391,9491255839990,nl,905,59828,Atria Books,17,13043.8,88,High
100230,Fake Book Title 230,J.K. Rowling/Mary GrandPré,2.55,7852415525,6197359464241,msa,675,45883,Pantheon,15,10390.0,46,Medium
100231,Fake Book Title 231,Zilpha Keatley Snyder,2.76,9123612497,2511664110637,tur,424,284819,Crown,23,2720.3,99,Medium
100232,Fake Book Title 232,J.K. Rowling,4.5,7462972995,7125231854337,fre,491,32138,Buccaneer Books,7,6492.4,45,High
100233,Fake Book Title 233,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky/John Bayley,2.95,7648059419,7035768609723,tur,787,210772,Pearson,23,16120.0,68,Medium
100234,Fake Book Title 234,Adam Ginsberg,4.13,4853479481,7126697515472,ita,727,196425,Ballantine Books,12,17278.9,0,High
100235,Fake Book Title 235,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.1,7333678472,2715737053610,en-GB,539,76411,Ace Books,3,3060.9,59,Medium
100236,Fake Book Title 236,Johanna Spyri/Beverly Cleary/Angelo  Rinaldi,2.75,8033702319,8961566974943,glg,303,135239,Cherry Lane Music Company,10,19065.1,50,Medium
100237,Fake Book Title 237,Tara MacCarthy,3.11,7533932947,2182485712170,wel,585,90315,Greenwillow Books,24,6821.4,93,Medium
100238,Fake Book Title 238,Johanna Spyri/Beverly Cleary/Angelo  Rinaldi,4.31,3691864041,1787268639595,enm,932,97768,Gramercy Books,6,13369.5,50,High
100239,Fake Book Title 239,George Smoot/Keay Davidson,4.64,6474354351,1395631278694,ale,130,94926,Buccaneer Books,0,15127.1,33,High
100240,Fake Book Title 240,Leo Tolstoy/Amy Mandelker/Constance Garnett,4.58,9922723063,7038076251250,zho,487,30999,Harper Perennial,25,16307.6,63,High
100241,Fake Book Title 241,Charles Willeford/James Lee Burke,3.49,2227193073,2922633390933,spa,724,213004,New Directions,21,18934.8,10,High
100242,Fake Book Title 242,Leo Tolstoy/Louise Maude/Aylmer Maude,4.17,6461974809,6820368463713,jpn,976,111591,Workman Publishing Company,13,6509.2,66,High
100243,Fake Book Title 243,Delia Sherman,3.01,3319936135,8501417431763,glg,533,195741,Brookline Books,10,17221.8,20,Medium
100244,Fake Book Title 244,Frank Herbert/Brian Herbert/Kevin J. Anderson,3.23,1594312071,9130194689645,lat,936,61892,Del Rey Books,14,2950.7,30,Medium
100245,Fake Book Title 245,Satyajit Das,4.74,6288227800,4277852261187,msa,475,232980,Dramatists Play Service,15,14208.5,92,High
100246,Fake Book Title 246,Madeleine L'Engle,2.53,3980491761,7959703022867,grc,443,289184,Interlink Publishing Group,11,14933.7,71,Medium
100247,Fake Book Title 247,Robert Louis Stevenson/Milo Winter,2.71,4034047118,8907882293924,msa,542,147315,Teaching Resources,15,13672.1,87,Medium
100248,Fake Book Title 248,Tara MacCarthy,3.02,5570828113,8557390966865,msa,678,292303,North Light Books,15,5319.2,93,Medium
100249,Fake Book Title 249,Henry James/Gabriel Brownstein/Mary Cregan,2.57,7045593274,1078979448310,jpn,174,130406,iUniverse,13,17507.2,40,Medium
100250,Fake Book Title 250,Dave Thomas/David Heinemeier Hansson/Leon Breedt/Mike Clark/Thomas  Fuchs/Andreas  Schwarz,2.95,7625464411,4778303069619,ale,656,244679,Clarity Press,0,3680.5,18,Medium
100251,Fake Book Title 251,Angela Knight/Sahara Kelly/Judy Mays/Marteeka Karland/Kate Douglas/Shelby Morgen/Lacey Savage/Kate Hill/Willa Okati,3.96,2785736751,5897146555069,en-GB,871,212852,Pantheon,3,1418.1,1,High
100252,Fake Book Title 252,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.55,7099469983,7434663995794,en-GB,765,165632,iUniverse,3,14452.4,88,High
100253,Fake Book Title 253,Ewan McGregor/Charley Boorman/Robert Uhlig,4.73,3987248494,4467438702413,swe,254,263500,Ballantine Books,22,9701.0,28,High
100254,Fake Book Title 254,Anthony Thorlby,4.54,6928691380,3003419924038,enm,529,3899,Sterling,6,17037.0,2,High
100255,Fake Book Title 255,Tara MacCarthy,3.35,6805759868,9610819456942,ger,462,12410,Nimble Books,8,7893.0,93,Medium
100256,Fake Book Title 256,Edward Lear/Laura Huliska-Beith/Edward Mendelson,3.15,8531118333,6513187991238,mul,547,253329,Broadway Books,16,3669.2,24,Medium
100257,Fake Book Title 257,Kahlil Gibran/جبران خليل جبران,3.45,6242173772,7835856938123,lat,333,94817,Barnes & Noble,14,16788.5,60,High
100258,Fake Book Title 258,W. Frederick Zimmerman,3.98,6237376063,7904637994357,por,662,261495,Picador USA,19,11142.8,97,High
100259,Fake Book Title 259,Kate Horsley,3.17,7166868574,3008270893284,ita,917,176922,Knopf,12,4079.9,62,Medium
100260,Fake Book Title 260,Anthony Thorlby,4.06,5419627962,7190542198492,enm,361,54380,Atheneum Books for Young Readers: Richard Jackson Books,6,14509.7,2,High
100261,Fake Book Title 261,Frank Herbert,3.52,1116402431,9056695151321,enm,926,51757,Booket,6,10400.7,29,High
100262,Fake Book Title 262,Zilpha Keatley Snyder,3.88,8055556030,4034898463489,gla,224,280883,The New Press,9,12230.7,99,High
100263,Fake Book Title 263,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.59,2982979741,6506723374758,en-CA,344,29134,William Morrow,2,9414.7,59,High
100264,Fake Book Title 264,John Carratello/Patty Carratello/Theresa Wright,3.24,5510938155,5196689260157,en-US,641,40437,Shambhala,4,16636.7,53,Medium
100265,Fake Book Title 265,Zilpha Keatley Snyder,4.87,6923206003,3058600931925,lat,584,2692,Atria Books,14,16653.5,99,High
100266,Fake Book Title 266,Kate Horsley,4.41,6204041308,7567791165822,rus,221,186683,Brookline Books,20,14293.8,62,High
100267,Fake Book Title 267,Robert Louis Stevenson/Scott McKowen,2.85,6698759353,3489764351672,fre,224,146560,Delacorte Books for Young Readers,7,2434.6,89,Medium
100268,Fake Book Title 268,Cynthia Harrod-Eagles,4.67,6923301988,7835486944033,ita,648,254561,EMC/Paradigm Publishing,12,16835.9,14,High
100269,Fake Book Title 269,Leo Tolstoy/David Magarshack/Priscilla Meyer,3.72,8868054898,8440531378428,spa,269,264007,Delacorte Books for Young Readers,21,13540.3,65,High
100270,Fake Book Title 270,Rolland Baker/Heidi Baker,4.74,5646751885,9560667626989,spa,223,84431,Knopf,21,14051.1,90,High
100271,Fake Book Title 271,Bryce Courtenay,4.5,9673185158,4049426348751,zho,968,249930,Farrar  Straus and Giroux,25,7492.2,6,High
100272,Fake Book Title 272,Gary Russell,3.56,3316787198,3935845994547,en-CA,134,194034,Amistad,2,17629.7,32,High
100273,Fake Book Title 273,Henry Miller/Thomas H. Moore,2.56,2503068227,6083049307673,en-CA,186,60322,FT Press,2,14607.7,44,Medium
100274,Fake Book Title 274,J.K. Rowling/Mary GrandPré,3.17,3792347639,4290547517782,gla,745,173173,Del Rey,9,2575.7,46,Medium
100275,Fake Book Title 275,Dave Thomas/David Heinemeier Hansson/Leon Breedt/Mike Clark/Thomas  Fuchs/Andreas  Schwarz,3.85,3799264931,9521256275827,ale,807,213858,Amistad,0,8371.7,18,High
100276,Fake Book Title 276,Kahlil Gibran/John Walbridge/Robin Waterfield,4.08,4239406957,4432265281640,nor,885,253141,Atria Books,18,17769.1,58,High
100277,Fake Book Title 277,Leo Tolstoy/Constance Garnett/Amy Mandelker,3.14,5078551333,7755189915104,rus,300,264114,Puffin,20,1291.7,64,Medium
100278,Fake Book Title 278,Marguerite Duras/Richard Seever,2.85,9677466102,8196196100126,ger,468,106171,Barnes & Noble Classics,8,19242.4,74,Medium
100279,Fake Book Title 279,Rob Orsini,4.59,1654477195,9653004883952,wel,896,76922,Random House Books for Young Readers,24,13700.4,85,High
100280,Fake Book Title 280,Edward P. Jones/Kevin R. Free,4.96,5837082260,8811857851951,spa,176,264287,Workman Publishing Company,21,12762.1,26,High
100281,Fake Book Title 281,Heidi Baker/Rolland Baker,3.81,3875303857,3944151546206,ara,158,275099,Amistad,1,5677.4,35,High
100282,Fake Book Title 282,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,2.93,6231117883,4881624181590,enm,530,121809,Puffin,6,5250.0,61,Medium
100283,Fake Book Title 283,Dave Lakhani,3.18,8299146480,1572485166976,en-US,737,293175,Ace,4,18862.3,17,Medium
100284,Fake Book Title 284,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,2.55,8588769565,4952550396619,swe,599,82339,Thomas Nelson,22,6221.6,19,Medium
100285,Fake Book Title 285,J.R.R. Tolkien,4.79,4518871744,6078960355307,nl,208,116556,Del Rey,17,15592.0,47,High
100286,Fake Book Title 286,Angela Knight/Sahara Kelly/Judy Mays/Marteeka Karland/Kate Douglas/Shelby Morgen/Lacey Savage/Kate Hill/Willa Okati,2.79,9438411468,9713483275714,wel,835,78563,William Morrow Paperbacks,24,8083.9,1,Medium
100287,Fake Book Title 287,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.94,9410288290,9987432639205,por,377,182053,Ace,19,3099.3,59,High
100288,Fake Book Title 288,Mulk Raj Anand/E.M. Forster,3.19,4070964768,5712069637540,en-US,167,259530,Vintage Crime/Black Lizard,4,575.4,79,Medium
100289,Fake Book Title 289,J.K. Rowling,3.89,9916336966,8764093900485,jpn,168,262093,Ballantine Books,13,11051.5,45,High
100290,Fake Book Title 290,J.K. Rowling/Mary GrandPré,4.13,3693985578,4846342299363,ger,264,191808,One World (UK),8,19524.4,46,High
100291,Fake Book Title 291,Lucas Carlson/Leonard Richardson,4.57,8612747444,8481789116731,lat,588,133548,Firebird,14,7613.0,70,High
100292,Fake Book Title 292,Gary Paulsen,3.02,4361393222,5354028875173,ita,404,254074,Interlink Publishing Group,12,7378.5,31,Medium
100293,Fake Book Title 293,Madeleine L'Engle,2.53,2591589823,1571227698321,enm,773,131020,Putnam,6,7121.2,71,Medium
100294,Fake Book Title 294,Brian Herbert,2.84,2465576748,5623316396210,rus,464,90059,Random House Audio,20,10585.9,5,Medium
100295,Fake Book Title 295,Johanna Spyri/Beverly Cleary/Angelo  Rinaldi,4.75,8943866829,2532516179967,nor,953,199620,New Directions,18,9017.5,50,High
100296,Fake Book Title 296,Chris   Smith/Christopher  Lee/Richard Taylor,4.68,8826851692,3065853317837,en-CA,920,197517,Scribner,2,17642.1,12,High
100297,Fake Book Title 297,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,3.99,5748253283,4690394582833,gla,478,44866,Scribner,9,10290.9,19,High
100298,Fake Book Title 298,Zilpha Keatley Snyder,4.0,9421518487,8531795399047,enm,442,4188,Scholastic,6,10334.8,99,High
100299,Fake Book Title 299,Lucas Carlson/Leonard Richardson,4.16,8854238082,3961546460241,zho,998,91226,Picador USA,25,3081.9,70,High
100300,Fake Book Title 300,Edward Lear/Laura Huliska-Beith/Edward Mendelson,2.94,4037867512,6148394708490,ale,653,266211,One Hour Entertainment,0,19661.1,24,Medium
100301,Fake Book Title 301,W. Frederick Zimmerman,4.79,2870403050,3384115838248,gla,453,272645,Barnes  Noble Classics,9,5273.2,97,High
100302,Fake Book Title 302,Kate Horsley,3.55,7371573279,8240394411108,rus,515,194078,Penguin Classics,20,1805.5,62,High
100303,Fake Book Title 303,Satyajit Das,3.46,6447717367,2043328167226,swe,208,272472,Vintage Crime/Black Lizard,22,13385.9,92,High
100304,Fake Book Title 304,Marianne Sturman/Leo Tolstoy,3.8,4658080160,5879050576845,glg,662,221602,Delacorte Press,10,12055.0,75,High
100305,Fake Book Title 305,Rolland Baker/Heidi Baker,2.62,5667181604,3335887021838,glg,861,43814,The New Press,10,8516.4,90,Medium
100306,Fake Book Title 306,Satyajit Das,2.92,9081544414,3573757765898,wel,596,123080,Ace,24,8654.7,92,Medium
100307,Fake Book Title 307,Charles Willeford/James Lee Burke,4.35,6922713963,6668117281030,ara,440,95717,Dover Publications,1,15779.7,10,High
100308,Fake Book Title 308,Charles Todd,2.71,5418232833,5354360173104,msa,482,60178,Atheneum Books for Young Readers,15,4207.8,7,Medium
100309,Fake Book Title 309,Frank Herbert,4.01,8949781901,7909211817271,zho,632,219178,Delacorte Press,25,16470.7,29,High
100310,Fake Book Title 310,Frank Herbert/Brian Herbert/Kevin J. Anderson,3.11,6075963527,3501773175517,ita,399,284063,Crown,12,13103.1,30,Medium
100311,Fake Book Title 311,Henry Miller/Jiří Níl,3.47,6206015111,7598848849877,tur,238,233590,Cliffs Notes,23,8591.5,43,High
100312,Fake Book Title 312,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,3.22,8721631198,2329086184149,wel,458,5089,Delacorte Books for Young Readers,24,9358.4,19,Medium
100313,Fake Book Title 313,Marguerite Duras/Richard Seever,3.39,6756711494,8087095877465,fre,935,152403,Thomas Nelson,7,5404.3,74,Medium
100314,Fake Book Title 314,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.3,9633533290,8998814253768,ale,598,112985,One Hour Entertainment,0,15132.8,19,High
100315,Fake Book Title 315,Mark Smylie,3.24,5071897791,9589720934891,nor,484,10492,Picador USA,18,10435.3,76,Medium
100316,Fake Book Title 316,Kahlil Gibran/جبران خليل جبران,3.92,1367704871,2639529565504,grc,703,289780,Barnes & Noble,11,6665.0,60,High
100317,Fake Book Title 317,Patricia A. McKillip,3.69,8387664437,7998797060797,ita,379,53103,Sterling,12,12068.4,81,High
100318,Fake Book Title 318,Henry Miller/Thomas H. Moore,4.16,4256292393,9702513636811,ara,736,181611,Gramercy Books,1,19916.2,44,High
100319,Fake Book Title 319,Barry R. Cournoyer,4.84,8261111839,6679100122246,en-CA,582,214226,Scholastic,2,8911.4,3,High
100320,Fake Book Title 320,Marianne Sturman/Leo Tolstoy,4.33,7403028869,5990014739406,lat,210,86396,Atheneum Books for Young Readers,14,18442.8,75,High
100321,Fake Book Title 321,Heidi Fleiss/Libby Keatinge,3.04,4405620755,3295994742166,rus,965,34447,Dover Publications,20,7139.4,37,Medium
100322,Fake Book Title 322,Edward Lear/Laura Huliska-Beith/Edward Mendelson,2.58,5694628398,1807661767842,wel,238,116264,Harper,24,1439.7,24,Medium
100323,Fake Book Title 323,John Banville,3.16,6246716604,1285441730182,nl,534,157271,Harper,17,4375.3,51,Medium
100324,Fake Book Title 324,John C. Maxwell/Stephen R. Graves/Thomas G. Addington,3.99,3971203213,3782527426098,wel,608,277118,New Directions Publishing,24,8586.1,52,High
100325,Fake Book Title 325,Ralph Ginzburg,2.63,7792729530,9029189184954,enm,372,113193,Little  Brown Book Group,6,4677.5,84,Medium
100326,Fake Book Title 326,Rolland Baker/Heidi Baker,3.74,7575259637,8528897417706,zho,198,263063,Random House Audio,25,369.5,90,High
100327,Fake Book Title 327,George Smoot/Keay Davidson,3.99,6715705115,6311371294569,enm,863,263208,Buccaneer Books,6,18331.1,33,High
100328,Fake Book Title 328,Rolland Baker/Heidi Baker,3.34,8313706299,2641854411710,zho,949,10153,Tor Science Fiction,25,16934.6,90,Medium
100329,Fake Book Title 329,Molly Hatchet,4.43,6458544482,7342183162808,grc,203,82459,Buccaneer Books,11,14939.9,78,High
100330,Fake Book Title 330,Philippa Carr,2.77,2079770569,2448479392515,nor,313,23298,Houghton Mifflin Harcourt,18,3660.0,82,Medium
100331,Fake Book Title 331,Lucas Carlson/Leonard Richardson,2.69,6122110529,1911243991576,ara,860,174638,Pragmatic Bookshelf,1,2728.3,70,Medium
100332,Fake Book Title 332,Kate Horsley,4.32,1795212538,8551558146497,jpn,763,155292,Ace Books,13,1692.4,62,High
100333,Fake Book Title 333,J.R.R. Tolkien/Alan  Lee,3.74,7374584386,2604838089027,swe,861,8074,Cherry Lane Music Company,22,14581.3,48,High
100334,Fake Book Title 334,J.R.R. Tolkien,4.22,6128695961,2673764638233,swe,886,234914,Buccaneer Books,22,18602.1,47,High
100335,Fake Book Title 335,John Carratello/Patty Carratello/Theresa Wright,3.59,6272000062,4753806082361,jpn,264,174925,New Directions,13,8818.6,53,High
100336,Fake Book Title 336,Delia Sherman,3.12,6065662867,2372142436671,gla,952,143977,Chosen Books,9,2704.3,20,Medium
100337,Fake Book Title 337,Rolland Baker/Heidi Baker,4.55,9650701349,8828350916894,swe,619,85228,One World (UK),22,10425.8,90,High
100338,Fake Book Title 338,Lucas Carlson/Leonard Richardson,4.5,3294092753,1141773807907,nl,383,282219,Wings Books,17,7214.3,70,High
100339,Fake Book Title 339,Charles Willeford/Lawrence Block,4.24,2178158203,7046006552302,rus,616,63660,EMC/Paradigm Publishing,20,7724.7,11,High
100340,Fake Book Title 340,Anthony Thorlby,3.18,5184564874,3120928333493,en-US,756,70893,Atheneum Books for Young Readers,4,12564.8,2,Medium
100341,Fake Book Title 341,Henry James/Gabriel Brownstein/Mary Cregan,3.98,7671625956,9401523718927,wel,712,107287,Grove Press,24,14477.0,40,High
100342,Fake Book Title 342,Edward P. Jones,3.4,3108307952,5024688561631,lat,263,180953,Chosen Books,14,2536.7,25,Medium
100343,Fake Book Title 343,Heidi Boyd,2.73,4748302739,2569308335862,glg,985,174549,FT Press,10,1063.8,36,Medium
100344,Fake Book Title 344,Frank Herbert/Brian Herbert/Kevin J. Anderson,4.79,7760554363,2812916120278,rus,758,130349,French & European,20,19888.7,30,High
100345,Fake Book Title 345,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,2.84,7311011808,7465271614827,lat,163,5718,Delacorte Books for Young Readers,14,4934.6,67,Medium
100346,Fake Book Title 346,Marianne Sturman/Leo Tolstoy,4.88,7186766399,6265118756527,msa,190,222592,Picador USA,15,1422.0,75,High
100347,Fake Book Title 347,J.R.R. Tolkien/Alan  Lee,3.62,5515628633,7730802718663,nor,216,178317,Farrar  Straus and Giroux,18,4093.2,48,High
100348,Fake Book Title 348,John McPhee,2.96,3051831252,2203204392135,tur,965,155539,Shambhala,23,1129.9,54,Medium
100349,Fake Book Title 349,John McPhee,3.85,4530959836,3889009838466,ara,366,106183,Delacorte Press,1,8058.2,54,High
100350,Fake Book Title 350,Robert Louis Stevenson/Milo Winter,4.68,7015992643,7178053184269,nl,921,272945,Atheneum Books for Young Readers: Richard Jackson Books,17,16120.2,87,High
100351,Fake Book Title 351,Philippa Carr,4.33,9908115095,4748314304060,swe,784,269546,Atria Books,22,7065.3,82,High
100352,Fake Book Title 352,Heidi Boyd,4.52,1230249217,8785429519612,jpn,658,210174,Turtleback Books,13,9086.5,36,High
100353,Fake Book Title 353,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,4.15,2304963614,4821919437064,en-GB,239,88885,O'Reilly Media,3,13630.1,88,High
100354,Fake Book Title 354,Wendy Wasserstein,4.23,5268845844,3461447755004,eng,345,97543,Association for Supervision & Curriculum Development,5,10357.1,98,High
100355,Fake Book Title 355,V.T. Rajshekar/Y.N. Kly,4.62,8578226896,3167895246650,tur,760,291121,Archaia,23,17279.5,95,High
100356,Fake Book Title 356,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.12,7539399243,7182107343435,fre,857,172216,Pearson,7,17369.6,88,Medium
100357,Fake Book Title 357,Madeleine L'Engle,3.72,7196439534,8554689628065,swe,494,101998,Teacher Created Resources,22,559.6,71,High
100358,Fake Book Title 358,John Banville,3.05,9547119184,5355697404227,msa,586,185244,Pocket Books,15,15641.9,51,Medium
100359,Fake Book Title 359,Lucas Carlson/Leonard Richardson,4.97,3667292043,5364048618226,nor,575,29543,Delacorte Books for Young Readers,18,9411.5,70,High
100360,Fake Book Title 360,Zilpha Keatley Snyder,4.86,4178659381,6014836426926,grc,616,293901,Tor Science Fiction,11,19780.9,99,High
100361,Fake Book Title 361,Douglas Adams,2.6,6201313620,1471117007449,ara,283,199936,O'Reilly Media,1,9853.3,22,Medium
100362,Fake Book Title 362,Heidi Fleiss/Libby Keatinge,4.26,3836517266,4613363069973,lat,119,138418,Changeling Press,14,19742.7,37,High
100363,Fake Book Title 363,V.T. Rajshekar/Y.N. Kly,4.81,1674555072,4317903135288,gla,657,156520,Sterling,9,15181.0,95,High
100364,Fake Book Title 364,Ruby Ann Boxcar,2.95,1322401182,7892339506770,en-GB,623,298036,Firebird,3,5246.4,91,Medium
100365,Fake Book Title 365,Delia Sherman,3.92,5306459450,5213168232993,lat,681,13311,Scribner,14,10936.4,20,High
100366,Fake Book Title 366,Adam Ginsberg,4.79,7845366946,7788173854250,enm,628,76759,Association for Supervision & Curriculum Development,6,19845.6,0,High
100367,Fake Book Title 367,Kahlil Gibran/John Walbridge/Robin Waterfield,2.58,2250949136,5239616951490,ger,982,96035,Harper,8,17202.6,58,Medium
100368,Fake Book Title 368,Heidi Boyd,4.24,6289150149,2248091424798,ale,246,293975,Signet,0,2276.8,36,High
100369,Fake Book Title 369,Kahlil Gibran/جبران خليل جبران,3.24,8331319481,1214652573935,por,765,275846,Archaia,19,14234.6,60,Medium
100370,Fake Book Title 370,Chris Malta/Lisa Suttora,4.81,2950049698,7356495258983,enm,403,267297,Viking Juvenile,6,7150.5,13,High
100371,Fake Book Title 371,Bill Bryson,4.93,3952295757,6570288790386,eng,719,287694,Amistad,5,502.1,4,High
100372,Fake Book Title 372,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.86,9263135031,7803795059037,ara,847,246454,Teaching Resources,1,8287.3,19,High
100373,Fake Book Title 373,Brian Herbert,3.69,5010075517,8402669826193,en-GB,919,100386,Buccaneer Books,3,4974.4,5,High
100374,Fake Book Title 374,Satyajit Das,4.66,2825957977,4039475092038,fre,963,113549,Chosen Books,7,16443.5,92,High
100375,Fake Book Title 375,Kahlil Gibran/جبران خليل جبران,4.61,3338877621,9288267796955,eng,681,149574,Scholastic,5,6988.5,60,High
100376,Fake Book Title 376,Chris Malta/Lisa Suttora,3.3,3781569954,2283208955502,spa,794,166558,iUniverse,21,16613.4,13,Medium
100377,Fake Book Title 377,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky/John Bayley,4.57,9196564761,1240808218774,enm,861,147076,Greenwillow Books,6,376.7,68,High
