bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,publisher,language_code_encoded,book_age_days,author_encoded,rating_category
44450,The Portable Dorothy Parker,Dorothy Parker/Marion Meade/Seth,4.34,0143039539,9780143039532,eng,626,1447,Penguin Books,5,7231.0,1441,High
8976,Live Like a Jesus Freak: Spend Today as If It Were Your Last,D.C. Talk,4.06,1577782089,9781577782087,eng,184,591,Bethany House Publishers,5,8839.0,1069,High
23,Bryson's Dictionary of Troublesome Words: A Writer's Guide to Getting It Right,Bill Bryson,3.87,0767910435,9780767910439,eng,256,2088,Broadway Books,5,7791.0,600,High
35592,Magic Circles: The Beatles in Dream and History,Devin McKinney,3.88,067401636X,9780674016361,eng,432,56,Harvard University Press,5,7757.0,1363,High
14551,The Perfume Factory,Alex Austin,4.18,1790877792,9781790877799,eng,227,9,Kindle,5,2589.0,115,High
33876,On the Road to Tara,Aljean Harmetz,4.0,0810936844,9780810936843,eng,224,29,Harry N. Abrams,5,10726.0,184,High
1710,Confesiones de un chef,Anthony Bourdain,4.07,8466308954,9788466308953,spa,478,11,Santillana USA Publishing Company,21,8382.0,343,High
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,3.8,0743406567,9780743406567,eng,288,12448,Scribner,5,8658.0,992,High
31420,The Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,4.31,0571205216,9780571205219,eng,752,106,Faber & Faber,5,4597.0,5899,High
102780,Fake Book Title 2780,Chris   Smith/Christopher  Lee/Richard Taylor,4.27,4009805180,5780723091837,fre,376,133124,Vintage,7,15804.3,12,High
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger,4.24,1563892278,9781563892271,eng,233,171841,Vertigo,5,9905.0,4531,High
32185,Rurouni Kenshin  Volume 27,Nobuhiro Watsuki,4.38,1421506742,9781421506746,eng,192,1598,VIZ Media LLC,5,7161.0,4618,High
100411,Fake Book Title 411,Dave Lakhani,4.05,4264134512,5580783278829,swe,460,224426,Sterling Children's Books,22,7661.5,17,High
27618,Hasta que te encuentre,John Irving/Carlos Milla Soler,3.63,8483103311,9788483103319,spa,1024,28,TusQuets,21,7197.0,3138,High
100034,Fake Book Title 34,Mulk Raj Anand/E.M. Forster,2.73,6884882440,3561819003668,mul,380,279410,Grove Press,16,19327.2,79,Medium
101204,Fake Book Title 1204,Marsha Collier,3.82,1459442845,9816934825472,lat,879,216218,Cherry Lane Music Company,14,8303.6,77,High
101058,Fake Book Title 1058,Tara MacCarthy,2.81,7022683808,9173531257457,en-GB,410,44967,Chosen Books,3,16991.3,93,Medium
43076,Ice Castles,Leonore Fleischer,3.87,044970081X,9780449700815,eng,220,161,Fawcett,5,16013.0,3732,High
102790,Fake Book Title 2790,Mulk Raj Anand/E.M. Forster,3.26,7007563175,9461091845989,enm,527,34171,The New Press,6,2238.2,79,Medium
22460,Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day,Albert Jack/Ann Page,3.73,0060843373,9780060843373,en-US,272,71,Harper,4,7378.0,101,High
104518,Fake Book Title 4518,Narendra Jadhav,4.85,3431702140,8505734721534,fre,958,273571,Cambridge University Press,7,14251.0,80,High
13440,Skeleton Crew,Stephen King,3.96,0751504386,9780751504385,eng,612,97092,Warner Books,5,11933.0,5734,High
1856,In Web Design for Libraries,Charles P. Rubenstein,2.67,1591583667,9781591583660,eng,196,9,Libraries Unlimited,5,6983.0,883,Medium
103681,Fake Book Title 3681,W. Frederick Zimmerman,3.75,7756237356,5276756846077,enm,829,188268,Teacher Created Resources,6,10730.2,97,High
101303,Fake Book Title 1303,Wendy Wasserstein,4.03,2180484299,8706758099670,wel,629,68822,Pearson,24,2639.8,98,High
54,Molly Hatchet - 5 of the Best,Molly Hatchet,4.33,1575606240,9781575606248,eng,56,6,Cherry Lane Music Company,5,8253.0,4443,High
100670,Fake Book Title 670,Douglas Adams/Stephen Fry,3.99,2940955281,3676124498547,jpn,611,113321,Harper Perennial,13,14608.5,23,High
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,4.22,0811201120,9780811201124,eng,217,981,New Directions Publishing,5,22627.0,2368,High
101728,Fake Book Title 1728,Leo Tolstoy/Louise Maude/Aylmer Maude,3.84,8666074487,7945474939761,rus,131,230481,New Directions,20,10146.5,66,High
100002,Fake Book Title 2,Dale Peck,4.46,2181241943,7216378160344,nl,621,101689,Atheneum Books for Young Readers,17,13729.1,15,High
103842,Fake Book Title 3842,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.33,8163404757,6717587356677,por,172,67612,Barnes & Noble Classics,19,19951.9,19,High
40889,The Languages of Pao,Jack Vance,3.8,0743487141,9780743487146,en-GB,224,894,iBooks,3,7835.0,2648,High
18392,The Lost Years of Merlin,T.A. Barron,3.98,0441010288,9780441010288,eng,304,12117,Ace,5,8596.0,5910,High
7533,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,Laurie Notaro,3.92,0812969014,9780812969016,eng,223,10040,Villard,5,7574.0,3677,High
35882,Tallchief: The Hunter (The Tallchiefs #9),Cait London,4.12,0373764197,9780373764198,eng,192,47,Silhouette Desire,5,8754.0,754,High
25781,The Iron Dragon's Daughter,Michael Swanwick,3.69,0380972336,9780380972333,eng,424,2530,Avon Books,5,5068.0,4356,High
15239,The Lord of the Rings: Official Movie Guide,Brian Sibley,4.39,0618154027,9780618154029,eng,120,6356,Houghton Mifflin Harcourt,5,8834.0,700,High
2378,El Coleccionista De Huesos (Lincoln Rhyme  #1),Jeffery Deaver,4.19,8466305130,9788466305136,spa,640,26,Punto de Lectura,21,8262.0,2923,High
10219,The Sun in the Morning: My Early Years in India and England,M.M. Kaye,4.22,0312049994,9780312049997,en-US,454,249,St. Martin's Press,4,12918.0,3896,High
102575,Fake Book Title 2575,Henry Miller/Thomas H. Moore,2.53,7781608576,7872619968956,ale,284,28567,Houghton Mifflin Harcourt,0,18021.2,44,Medium
133,eBay for Dummies,Marsha Collier,3.5,0470045299,9780470045299,eng,386,111,Wiley,5,7015.0,4116,High
24729,After the Plague: and Other Stories,T. Coraghessan Boyle,3.86,0142001414,9780142001417,eng,303,1253,Penguin Books,5,8414.0,5908,High
100467,Fake Book Title 467,Leo Tolstoy/David Magarshack/Priscilla Meyer,4.94,5492496998,4441126656944,ara,196,5442,Sterling Children's Books,1,16938.5,65,High
1384,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.76,0140449116,9780140449112,eng,324,2543,Penguin Classics,5,8384.0,2434,High
103334,Fake Book Title 3334,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.07,8368751833,7399348951759,rus,430,242529,Archaia,20,11718.1,19,High
18526,The Complete Plays,Christopher Marlowe/Robert Lindsey/Frank Romany,4.07,0140436332,9780140436334,eng,752,2428,Penguin Classics,5,8083.0,983,High
24183,Charlotte's Web: Wilbur Finds a Friend,Jennifer Frantz/E.B. White/Aleksey Ivanov/Olga Ivanov,4.13,0060882816,9780060882815,eng,32,64,HarperCollins,5,7014.0,2941,High
100849,Fake Book Title 849,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,2.74,1707196784,1098685361068,swe,154,270203,Thomas Nelson,22,14824.5,61,Medium
31648,James and the Giant Peach: a Play,Richard R. George/Roald Dahl,4.0,0142407917,9780142407912,en-GB,91,344,Puffin Books,3,6921.0,5154,High
101692,Fake Book Title 1692,Kahlil Gibran/جبران خليل جبران,3.93,6797174636,9947182627781,grc,698,55862,Picador USA,11,15776.8,60,High
13425,The First Philosophers: The Presocratics and Sophists,Robin Waterfield/Anaximander/Anaximenes/Empedocles/Gorgias of Leontini/Heraclitus/Parmenides/Protagoras/Pythagoras/Thales/Thrasymachus/Zeno of Elea,3.95,0192824546,9780192824547,eng,400,356,Oxford University Press,5,9175.0,5337,High
10654,Coach: Lessons on the Game of Life,Michael   Lewis,3.82,0393060918,9780393060911,en-US,96,1502,W. W. Norton  Company,4,7576.0,4283,High
26093,Identity,Milan Kundera/Linda Asher,3.68,0060175648,9780060175641,eng,176,266,Harper,5,10129.0,4411,High
102138,Fake Book Title 2138,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.88,9404002665,8067713192581,tur,498,134693,Turtleback Books,23,14810.2,19,High
100585,Fake Book Title 585,Marguerite Duras/Richard Seever,4.73,5695387521,8804723449957,en-CA,470,146151,Farrar  Straus and Giroux,2,5687.9,74,High
42435,In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,4.29,0805073663,9780805073669,eng,339,16684,Owl Books,5,8293.0,1446,High
16320,Witness for the Prosecution and Selected Plays,Agatha Christie,4.05,000649045X,9780006490456,eng,352,3967,HarperCollins Publishers Ltd,5,11056.0,45,High
35895,The Sgt. Rock Archives  Vol. 3,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,4.47,1401204104,9781401204105,eng,224,19,DC Comics,5,7470.0,5266,High
103559,Fake Book Title 3559,J.K. Rowling/Mary GrandPré,3.12,8290769011,6063209080522,rus,670,284357,McGraw-Hill,20,12085.6,46,Medium
12095,The Bald Soprano and Other Plays,Eugène Ionesco/Donald M. Allen,4.04,0802130798,9780802130792,eng,160,5524,Grove Press,5,11689.0,1773,High
9816,The View From Castle Rock,Alice Munro,3.68,0771065264,9780771065262,eng,368,53,McClelland and Stewart,5,6264.0,168,High
10572,A Clash of Kings  (A Song of Ice and Fire  #2),George R.R. Martin,4.41,0553381695,9780553381696,eng,969,638766,Bantam,5,8631.0,2080,High
29154,Yakitate!! Japan  Volume 7,Takashi Hashiguchi,3.98,1421509245,9781421509242,eng,185,239,VIZ Media LLC,5,6699.0,5926,High
43438,McSweeney's #11,Dave Eggers/A.G. Pasquella/Brent Hoff/Stephen Elliott/Daphne Beal/Denis Johnson/Tom Bissell/Sean Warren/Samantha Hunt/Robert Olmstead/T. Coraghessan Boyle/David Means/Doug Dorst/Joyce Carol Oates/McSweeney's Publishing,3.94,1932416013,9781932416015,eng,293,171,McSweeney's,5,8232.0,1176,High
39213,Freedom Riders: John Lewis and Jim Zwerg on the Front Lines of the Civil Rights Movement,Ann Bausum,3.98,0792241738,9780792241737,eng,80,254,National Geographic Children's Books,5,7322.0,270,High
13639,Hana Yori Dango 3 (Boys Over Flowers  #3),Yōko Kamio/神尾葉子,4.12,2723442314,9782723442312,fre,185,10,Glénat,7,8245.0,6555,High
8254,Christmas Stories (Little House Chapter Books: Laura  #10),Laura Ingalls Wilder/Renée Graef/Heather Henson,4.21,0064420817,9780064420815,eng,80,66,HarperCollins,5,9596.0,3647,High
102895,Fake Book Title 2895,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,3.22,5884792606,9457608462170,eng,678,211350,New Directions Publishing,5,15501.5,67,Medium
40863,Youth in Revolt: The Journals of Nick Twisp : Volumes I  II  III/Youth in Revolt/Youth in Bondage/Youth in Exile,C.D. Payne,4.04,1882647009,9781882647002,eng,503,29,Aivia Press,5,11853.0,730,High
23824,Speaks the Nightbird (Matthew Corbett  #1),Robert R. McCammon,4.13,1880216620,9781880216620,en-US,726,145,River City Publishing,4,8535.0,5301,High
104541,Fake Book Title 4541,Tara MacCarthy,4.88,6880283365,4894441534028,jpn,325,260075,Gramercy Books,13,19045.7,93,High
100817,Fake Book Title 817,Edward P. Jones/Kevin R. Free,3.33,1487258103,5715898021593,en-CA,797,26565,Harper Perennial,2,15118.2,26,Medium
38707,A Magic Crystal? (Marvin Redpost),Louis Sachar,3.76,0747562830,9780747562832,eng,128,227,Bloomsbury Publishing PLC,5,7561.0,3832,High
102852,Fake Book Title 2852,Barry R. Cournoyer,4.78,7167820709,2115351111256,en-US,845,87519,Scribner,4,17133.6,3,High
34523,The Flying Sorcerers: More Comic Tales of Fantasy,Peter Haining/Roald Dahl/Terry Pratchett/Angela Carter/Arthur C. Clarke/Kurt Vonnegut Jr./C.S. Lewis/P.G. Wodehouse/Michael Moorcock/L. Sprague de Camp/Fletcher Pratt/Eric Knight/Mervyn Peake/Piers Anthony/John Collier/Fredric Brown/Nelson S. Bond/Thomas M. Disch/Robert Bloch/Stephen Leacock/John Wyndham/Stanisław Lem/Cordwainer Smith/Robert Sheckley/William F. Nolan/Harry Harrison,3.99,1857237250,9781857237252,eng,383,2226,Orbit,5,9840.0,4866,High
102892,Fake Book Title 2892,Henry James/Patricia Crick,3.27,7125531606,2469009156376,rus,499,72420,Kingfisher,20,14066.7,41,Medium
103918,Fake Book Title 3918,Madeleine L'Engle,4.28,6299089429,7861933708071,en-US,749,160109,Cambridge University Press,4,5410.6,71,High
102699,Fake Book Title 2699,Ewan McGregor/Charley Boorman/Robert Uhlig,2.72,7833164976,2766509509270,swe,971,205205,Sterling Children's Books,22,3911.8,28,Medium
19062,Getting the Girl (Wolfe Brothers  #3),Markus Zusak,3.7,043938950x,9780439389501,eng,256,4327,Push,5,7896.0,4110,High
103676,Fake Book Title 3676,Henry Miller/Thomas H. Moore,4.5,1925915326,8808528685907,ger,936,12487,French & European,8,9307.8,44,High
100944,Fake Book Title 944,Henry James/Gabriel Brownstein/Mary Cregan,3.92,7915226263,6459473524896,ita,885,72337,Random House Audio,12,13445.5,40,High
32082,The Great Wave: Price Revolutions and the Rhythm of History,David Hackett Fischer,3.97,019512121X,9780195121216,eng,552,204,Oxford University Press  USA,5,9560.0,1253,High
18257,Oliver Twist,Charles Dickens/Fred Kaplan,3.86,039396292X,9780393962925,eng,624,178,W.W. Norton & Company,5,12080.0,858,High
12846,Fire from Within,Carlos Castañeda,4.14,0671732501,9780671732509,en-US,304,2554,Washington Square Press,4,12796.0,775,High
19316,Pippi Calzaslargas (Pippi Calzaslargas  #1),Astrid Lindgren/Blanca Ríos/Richard Kennedy,4.13,8426131921,9788426131928,spa,137,85,Editorial Juventud,21,7501.0,462,High
104178,Fake Book Title 4178,Philippa Carr,4.4,1713506306,4325081786480,zho,915,63178,Scholastic,25,2883.2,82,High
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene,4.1,0226307646,9780226307640,eng,358,74,University of Chicago Press,5,12218.0,40,High
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey/J.H. Lourey/Jessica Lourey,3.56,0738709123,9780738709123,eng,229,764,Midnight Ink,5,6886.0,2970,High
6184,Wuthering Heights,Emily Brontë,3.85,0140620125,9780140620122,eng,279,2155,Penguin Books,5,6940.0,1669,High
102096,Fake Book Title 2096,Marianne Sturman/Leo Tolstoy,2.91,6384311581,4357143028300,por,477,234374,Turtleback Books,19,19691.9,75,Medium
36253,The Winthrop Woman,Anya Seton/Philippa Gregory,4.09,155652644X,9781556526442,en-US,588,4258,Chicago Review Press,4,7074.0,380,High
100118,Fake Book Title 118,J.R.R. Tolkien/Alan  Lee,2.59,1664847319,1203742171990,fre,292,241197,Tor Books,7,9753.8,48,Medium
39081,The Cake Book,Tish Boyle/John Uher,4.19,0471469335,9780471469339,eng,384,100,Houghton Mifflin Harcourt,5,7214.0,6076,High
6259,Birdsong,Sebastian Faulks,4.09,0679776818,9780679776819,eng,483,57513,Vintage International,5,10452.0,5549,High
13648,Gifts (Annals of the Western Shore  #1),Ursula K. Le Guin,3.7,0152051244,9780152051242,eng,286,6666,Harcourt,5,7227.0,6161,High
103487,Fake Book Title 3487,Kahlil Gibran/John Walbridge/Robin Waterfield,4.37,3201828849,6745227099366,ale,948,211113,Picador USA,0,6476.2,58,High
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs,4.26,0674995333,9780674995338,mul,528,27,Loeb Classical Library,16,11290.0,1781,High
23845,The Nightmare Chronicles,Douglas Clegg,3.75,084394580X,9780843945805,en-US,360,409,Leisure Books,4,9631.0,1455,High
101794,Fake Book Title 1794,Narendra Jadhav,4.39,5884080139,3342470366036,lat,139,29765,Thomas Nelson,14,19758.5,80,High
101119,Fake Book Title 1119,V.T. Rajshekar/Y.N. Kly,3.22,4636537575,9223464365883,wel,164,260451,William Morrow,24,619.0,95,Medium
30066,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral,Gayden Metcalfe,3.86,1401359345,9781401359348,en-US,243,1741,Hyperion Books,4,7608.0,2000,High
7855,Planet of Slums,Mike  Davis,3.92,1844670228,9781844670222,eng,228,1727,Verso,5,7258.0,4396,High
18824,The Idiot,Fyodor Dostoyevsky/Constance Garnett/Joseph Frank,4.18,1593083475,9785170211579,eng,559,125,Barnes  Noble Classics,5,7677.0,1933,High
30318,Embracing Love  Vol. 6,Youka Nitta,4.33,1933440198,9781933440194,eng,216,315,Be Beautiful,5,6435.0,6544,High
19676,State of War (Tom Clancy's Net Force  #7),Steve Perry/Tom Clancy/Steve Pieczenik/Larry Segriff,3.86,0425188132,9780425188132,eng,384,1329,Berkley,5,8351.0,5809,High
104045,Fake Book Title 4045,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky/John Bayley,4.51,5248970908,4854939107699,ara,350,123081,North Light Books,1,19025.9,68,High
104187,Fake Book Title 4187,Leo Tolstoy/Constance Garnett/Amy Mandelker,2.77,9620972851,2974709150562,eng,504,252652,Knopf,5,6333.1,64,Medium
104151,Fake Book Title 4151,Donna Ickes/Edward Sciranko/Keith Vasconcelles,4.95,4311300347,5296497032332,msa,331,277883,Farrar Straus Giroux,15,706.9,21,High
103810,Fake Book Title 3810,George Smoot/Keay Davidson,3.96,1282567012,7019305276192,enm,358,202615,HarperAudio,6,18619.4,33,High
29135,The Barbed Coil,J.V. Jones,3.92,0446606235,9780446606233,eng,667,2129,Grand Central Publishing,5,9784.0,2626,High
101543,Fake Book Title 1543,John Banville,4.78,7839819230,4557876589556,tur,719,235151,Puffin,23,10618.7,51,High
31180,Celestial Navigation,Anne Tyler,3.79,0449911802,9780449911808,eng,288,3403,Ballantine Books,5,10731.0,327,High
19510,Essays and Aphorisms,Arthur Schopenhauer/R.J. Hollingdale,4.17,0140442278,9780140442274,eng,240,6222,Penguin Classics,5,18037.0,452,High
24562,The Adventures of Baron Munchausen: The Illustrated Screenplay,Terry Gilliam/Charles McKeown,3.52,155783041X,9781557830418,eng,238,11,Rowman & Littlefield Publishers,5,13436.0,5968,High
22286,Clown Girl,Monica Drake/Chuck Palahniuk,3.39,0976631156,9780976631156,eng,297,6015,Hawthorne Books,5,6949.0,4446,Medium
37023,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,3.43,092900549X,9780929005492,eng,176,7,Sumach Press,5,11787.0,5558,High
43236,MySQL Cookbook,Paul DuBois,4.0,059652708X,9780596527082,en-US,980,126,O'Reilly Media,4,6980.0,4785,High
409,Against the Day,Thomas Pynchon,4.13,159420120X,9781594201202,eng,1085,5296,Penguin Press,5,6993.0,6041,High
14962,Where or When,Anita Shreve,3.3,0156031272,9780156031271,eng,241,6343,Mariner Books,5,7406.0,266,Medium
80,La Place de la Concorde Suisse,John McPhee,3.92,0374519323,9780374519322,fre,160,698,Farrar  Straus and Giroux,7,11610.0,3168,High
40888,The SFWA Grand Masters 3,Frederik Pohl/Lester del Rey/Damon Knight/A.E. van Vogt/Jack Vance,4.02,0312868774,9780312868772,eng,448,8,Tor Books,5,8970.0,1904,High
41304,Strangers from a Different Shore: A History of Asian Americans,Ronald Takaki,4.13,0316831301,9780316831307,en-US,640,888,Back Bay Books,4,9974.0,5382,High
30259,For a Few Demons More (The Hollows  #5),Kim Harrison,4.33,0060788380,9780060788384,eng,456,48049,Harper Voyager,5,6874.0,3552,High
104015,Fake Book Title 4015,Gary Russell,2.7,5341083932,3394742818759,tur,954,257526,New Directions Publishing,23,1187.2,32,Medium
30491,The Communist Manifesto (Great Ideas),Karl Marx/Gareth Stedman Jones/Friedrich Engels,3.55,014303751X,9780143037514,en-US,128,251,Penguin,4,7168.0,3448,High
1369,The History,Herodotus/Peter Grene,3.99,0226327701,9780226327709,en-US,710,36,University of Chicago Press,4,14185.0,2403,High
22786,犬夜叉 7,Rumiko Takahashi,4.27,4091252079,9784091252074,jpn,192,15,小学館,13,10020.0,5419,High
2486,Death and the King's Horseman,Wole Soyinka/Simon Gikandi,3.76,0393977617,9780393977615,en-US,254,259,W. W. Norton & Company,4,8470.0,6518,High
18943,Confessions of an Ugly Stepsister,Gregory Maguire,3.53,0060987529,9780060987527,en-US,372,53782,William Morrow Paperbacks,4,9233.0,2194,High
12914,The Aeneid,Virgil/Robert Fitzgerald,3.84,0679729526,9780679729525,eng,442,87406,Vintage,5,12995.0,6214,High
103404,Fake Book Title 3404,Julia Wilkinson,2.69,5339292385,2325363242115,zho,512,211218,Barnes  Noble Classics,25,13633.1,57,Medium
103292,Fake Book Title 3292,Edward Lear/Laura Huliska-Beith/Edward Mendelson,3.4,3243130794,7798745363298,spa,858,130416,Zebra,21,16549.2,24,Medium
28979,Suffer Little Children (Sister Fidelma  #3),Peter Tremayne,4.05,0451195574,9780451195579,eng,320,1348,Signet,5,9843.0,4892,High
5826,Bel Canto,Ann Patchett,3.93,0060838728,9780060838720,eng,352,218195,Harper Perennial,5,7469.0,283,High
30739,On Friendship,Michel de Montaigne/M.A. Screech,3.73,0143036297,9780143036296,eng,128,50,Penguin Books,5,7434.0,4368,High
15977,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates,3.4,0151015317,9780151015313,en-US,229,778,Houghton Mifflin Harcourt,4,6735.0,3309,Medium
104386,Fake Book Title 4386,Anthony Thorlby,4.66,4135124384,7231060636743,zho,262,231651,Signet,25,1469.0,2,High
3562,Emily of New Moon (Emily  #1),L.M. Montgomery,4.1,055323370X,9780553233704,eng,339,38411,Dell Laurel-Leaf,5,15628.0,3607,High
101637,Fake Book Title 1637,Heidi Hayes Jacobs,3.51,5634076661,2680934866827,zho,391,15113,Thomas Nelson,25,1971.6,38,High
33906,Story of a Girl,Sara Zarr,3.66,0316014532,9780316014533,eng,192,15106,Little  Brown Books for Young Readers,5,6943.0,5489,High
25373,Nick & Norah's Infinite Playlist,Rachel Cohn/David Levithan,3.71,0375835318,9780375835315,eng,183,65091,Alfred A. Knopf Books for Young Readers,5,7175.0,5000,High
32329,Air Gear  Vol. 3 (Air Gear  #3),Oh! Great/大暮 維人,4.09,0345492803,9780345492807,eng,224,609,Del Rey,5,6923.0,4655,High
3841,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,3.87,0156495406,9780156495400,eng,240,275,Harcourt Brace Jovanovich,5,15245.0,6239,High
28093,Far Afield,Susanna Kaysen,3.81,0679753761,9780679753766,eng,352,316,Vintage,5,11592.0,5879,High
17692,The Trial,Franz Kafka/Breon Mitchell/Arthur H. Samuelson,3.98,0805209999,9780805209990,eng,276,4086,Schocken Books,5,9730.0,1873,High
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma,3.83,0062515675,9780062515674,eng,208,71133,HarperOne,5,9764.0,5335,High
35292,Jimmy Stewart: Bomber Pilot,Starr Smith/Walter Cronkite,3.93,0760328242,9780760328248,eng,320,441,Zenith Press,5,6999.0,5685,High
102684,Fake Book Title 2684,Mulk Raj Anand/E.M. Forster,2.98,3041545544,9762055885968,por,815,218974,Wiley,19,18206.6,79,Medium
13148,Kiss the Girls (Alex Cross  #2),James Patterson,3.96,0446677388,9780446677387,eng,481,297211,Grand Central Publishing,5,9327.0,2752,High
29685,The Hermeneutical Spiral: A Comprehensive Introduction to Biblical Interpretation,Grant R. Osborne,3.94,0830828265,9780830828265,eng,624,410,IVP Academic,5,6983.0,2183,High
100780,Fake Book Title 780,Madeleine L'Engle,2.57,6955593943,5978541171875,ale,306,152117,Sterling Children's Books,0,6303.7,71,Medium
11563,Danse Macabre,Stephen King,3.64,042518160X,9780425181607,eng,400,21063,Berkley,5,8900.0,5734,High
39440,Mighty Love,Howard Chaykin,3.12,1563899310,9781563899317,eng,96,51,DC Comics,5,7651.0,2458,Medium
101544,Fake Book Title 1544,Delia Sherman,2.6,8291250562,9541433227503,wel,853,54481,Tor Science Fiction,24,13189.3,20,Medium
101888,Fake Book Title 1888,Douglas Adams,4.73,1572827654,7003535292056,enm,280,84453,Pocket Books,6,7911.1,22,High
32065,D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,D.H. Lawrence,3.68,0141180307,9780141180304,eng,512,199,Penguin Classics,5,10423.0,1071,High
30949,The Rise of Christianity : A Sociologist Reconsiders History,Rodney Stark,4.04,0691027498,9780691027494,en-US,246,44,Princeton University Press,4,10817.0,5345,High
102331,Fake Book Title 2331,Adam Ginsberg,2.65,5835392115,1700959676883,fre,570,81284,Shambhala,7,5084.7,0,Medium
5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann,4.25,0385516487,9780385516488,eng,594,84123,Doubleday,5,7378.0,5746,High
41193,A Thousand Acres,Jane Smiley,3.81,1400033837,9781400033836,eng,371,53322,Anchor,5,8078.0,2834,High
13040,Siddhartha,Hermann Hesse,4.02,0613572742,9780613572743,eng,132,514,Turtleback Books,5,12033.0,2388,High
21906,The Last Kingdom (The Saxon Stories  #1),Bernard Cornwell/Jamie Glover,4.25,0060759259,9780060759254,eng,6,39,HarperAudio,5,7658.0,569,High
101392,Fake Book Title 1392,Robert Louis Stevenson,4.92,5861829469,3667025656261,mul,186,126469,Cherry Lane Music Company,16,18302.8,86,High
38650,Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books,William   Anderson/Leslie A.  Kelly,4.24,0060973463,9780060973469,eng,120,91,Harper Perennial,5,11001.0,6359,High
102410,Fake Book Title 2410,Narendra Jadhav,3.54,4727306207,4289653535655,mul,626,44835,Black Classic Press,16,14444.0,80,High
17188,Invisible Man,Ralph Ellison,3.86,0679723137,9780679723134,eng,581,334,Vintage,5,13150.0,5012,High
13596,ヒカルの碁 15、さよなら,Yumi Hotta/Yumi Hotta,4.25,4088732154,9784088732152,jpn,211,289,集英社,13,8786.0,6551,High
14240,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,0060750766,9780060750763,eng,560,130,Harper,5,7998.0,1959,High
101600,Fake Book Title 1600,Satyajit Das,3.11,5694848867,5856400562448,spa,870,148546,Penguin Books,21,4329.3,92,Medium
24040,The Discovery (Dive  #1),Gordon Korman,3.72,0439507227,9780439507226,eng,141,1858,Apple Paperbacks (Scholastic),5,8262.0,2142,High
30001,Lost Stories,Dashiell Hammett/Vince Emery/Joe Gores,3.98,0972589813,9780972589819,eng,342,201,Vince Emery Productions,5,7439.0,1167,High
4260,The Polysyllabic Spree,Nick Hornby,3.73,1932416242,9781932416244,eng,143,6828,McSweeney's,5,7714.0,4573,High
15905,The Finer Points of Sausage Dogs (Portuguese Irregular Verbs  #2),Alexander McCall Smith,3.69,1400095085,9781400095087,eng,128,4833,Anchor,5,7686.0,125,High
10884,Einstein: His Life and Universe,Walter Isaacson,4.11,0743264738,9780743264730,eng,675,113315,Simon  Schuster,5,6853.0,6289,High
12845,Tales of Power,Carlos Castañeda,4.13,0671732528,9780671732523,en-US,304,4657,Washington Square Press,4,12796.0,775,High
100784,Fake Book Title 784,Jude Fisher,3.94,4440904834,8050855721561,enm,511,64072,Barnes & Noble Classics,6,16827.9,56,High
37377,On the Night You Were Born,Nancy Tillman,4.36,0312346069,9780312346065,en-US,32,12837,Feiwel & Friends,4,7028.0,4485,High
26506,Sisters,Danielle Steel,3.85,0385340222,9780385340229,eng,341,15495,Delacorte Press,5,6909.0,1138,High
